Radius,Pressure,Temperature,Luminosity,Mass,Density,Energy Generation Rate,Transport Parameter,Cycle
7.989120000000014,0.02694418359786691,0.224679384139477,45.7,4.945728813453617,8.610984508172493e-10,0.0,4.228389565052981,N
8.094240000000013,0.022577981519512,0.21549756489573477,45.7,4.952667088510967,7.523046561519532e-10,0.0,4.229888455213304,N
8.199360000000013,0.01886042286454206,0.20654195654338636,45.7,4.958881286759434,6.556833302932477e-10,0.0,4.230878956350156,N
8.304480000000012,0.015702367074798138,0.19780508807216793,45.7,4.9644313520361045,5.700050070282314e-10,0.0,4.232153678164646,N
8.409600000000012,0.013026196271615546,0.1892794586649204,45.7,4.969373512140538,4.941572095792925e-10,0.0,4.2326554391801094,N
8.514720000000011,0.01076439615154743,0.18095820551612218,45.7,4.973760406904538,4.271322810129829e-10,0.0,4.23381609703391,N
8.61984000000001,0.008858284316132028,0.17283426160510598,45.7,4.977641278939885,3.6801945710312696e-10,0.0,4.233762708894391,N
8.72496000000001,0.007256915677909583,0.16490134578617177,45.7,4.981062094616721,3.159940319567682e-10,0.0,4.234927061178138,N
8.83008000000001,0.005916100646611939,0.15715278106525704,45.7,4.984065729580958,2.7031147750677584e-10,0.0,4.234220858190584,N
8.935200000000009,0.004797560012237981,0.14958281339016666,45.7,4.986692086398478,2.3029776449206663e-10,0.0,4.23548816891412,N
9.040320000000008,0.0038681729013874608,0.1421851385777077,45.7,4.9889782620835925,1.9534516934546074e-10,0.0,4.234015170674329,N
9.145440000000008,0.003099319578381767,0.13495443914960573,45.7,4.9909586744196,1.649036196661953e-10,0.0,4.235425723350675,N
9.250560000000007,0.0024662870864053444,0.12788484269099837,45.7,4.992665267265006,1.3847633442513225e-10,0.0,4.23355826771846,N
9.355680000000007,0.0019478148200589229,0.12097146188616943,45.7,4.994127488119239,1.1561541448809791e-10,0.0,4.235197612346736,N
9.460800000000006,0.0015256499150970544,0.11420901954147625,45.7,4.995372434832903,9.591918710079735e-11,0.0,4.23242342209927,N
9.565920000000006,0.0011840972247496636,0.10759276052869299,45.7,4.996425134645114,7.902332812484062e-11,0.0,4.234027541295942,N
9.671040000000005,0.0009097280576109294,0.10111795510594504,45.7,4.997308544626529,6.460026723034939e-11,0.0,4.230857176356884,N
9.776160000000004,0.0006910665946920332,0.09478005207786384,45.7,4.998043702898292,5.235449330636696e-11,0.0,4.232268073239747,N
9.881280000000004,0.0005183487513208272,0.08857524209768232,45.7,4.998649788055841,4.202045127868533e-11,0.0,4.229426726929631,N
9.986400000000003,0.00038327930740366506,0.08249977928867953,45.7,4.999144266144869,3.335904352138897e-11,0.0,4.231329669968634,N
10.091520000000003,0.0002788486078857796,0.07655191842411417,45.7,4.999542943368197,2.6155522816692295e-11,0.0,4.231346361218657,N
10.196640000000002,0.0001991448922022461,0.0707309678606196,45.7,4.999860107940482,2.0216714335816538e-11,0.0,4.238345752019878,N
10.301760000000002,0.0001392192318881387,0.0650402122274657,45.7,5.0,1.5369802509314493e-11,0.0,0.0,N
10.406880000000001,9.517536765956352e-05,0.05947265425558891,45.7,5.0,1.1491011129780132e-11,0.0,0.0,N
10.512,6.322830272556029e-05,0.05401644744314955,45.7,5.0,8.40497661456673e-12,0.0,0.0,N
10.523680000000006,6.029917974626069e-05,0.05341693082335849,45.7,5.0,8.105568434913758e-12,0.0,0.0,N
10.628800000000005,3.855200208824971e-05,0.048080574097748276,45.7,5.0,5.757425085772296e-12,0.0,0.0,N
